business_id,date
77703,2014-04
78,2014-04
77731,2014-04
77760,2014-04
77760,2014-04
77771,2014-04
77771,2014-04
77778,2014-04
77781,2014-04
96,2014-04
77781,2014-04
77825,2014-04
77850,2014-04
77858,2014-04
100,2014-04
77890,2014-04
100,2014-04
77890,2014-04
77913,2014-04
77918,2014-04
77918,2014-04
77919,2014-04
77933,2014-04
77973,2014-04
77983,2014-04
78050,2014-04
78072,2014-04
78073,2014-04
100,2014-04
78074,2014-04
78074,2014-04
78102,2014-04
78113,2014-04
78178,2014-04
78204,2014-04
78213,2014-04
78219,2014-04
100,2014-04
78219,2014-04
78275,2014-04
80,2014-04
78275,2014-04
78275,2014-04
78278,2014-04
78300,2014-04
78300,2014-04
78300,2014-04
87,2014-04
78301,2014-04
78306,2014-04
78336,2014-04
78336,2014-04
86,2014-04
78365,2014-04
100,2014-04
78366,2014-04
100,2014-04
78367,2014-04
94,2014-04
78368,2014-04
100,2014-04
78369,2014-04
96,2014-04
78370,2014-04
89,2014-04
78371,2014-04
100,2014-04
78372,2014-04
100,2014-04
78373,2014-04
96,2014-04
78374,2014-04
90,2014-04
78375,2014-04
100,2014-04
78403,2014-04
78405,2014-04
78406,2014-04
78408,2014-04
92,2014-04
78408,2014-04
78425,2014-04
78452,2014-04
86,2014-04
78452,2014-04
78452,2014-04
78473,2014-04
92,2014-04
78473,2014-04
78501,2014-04
90,2014-04
78501,2014-04
78521,2014-04
78531,2014-04
78539,2014-04
78539,2014-04
78604,2014-04
86,2014-04
78604,2014-04
48,2014-05
92,2014-05
61,2014-05
94,2014-05
66,2014-05
91,2014-05
73,2014-05
92,2014-05
80,2014-05
100,2014-05
95,2014-05
86,2014-05
95,2014-05
102,2014-05
91,2014-05
102,2014-05
179,2014-05
94,2014-05
180,2014-05
100,2014-05
198,2014-05
96,2014-05
239,2014-05
90,2014-05
253,2014-05
100,2014-05
267,2014-05
93,2014-05
300,2014-05
96,2014-05
315,2014-05
335,2014-05
384,2014-05
88,2014-05
403,2014-05
85,2014-05
420,2014-05
86,2014-05
420,2014-05
429,2014-05
92,2014-05
430,2014-05
91,2014-05
468,2014-05
84,2014-05
468,2014-05
496,2014-05
84,2014-05
510,2014-05
92,2014-05
522,2014-05
100,2014-05
591,2014-05
92,2014-05
610,2014-05
73,2014-05
765,2014-05
96,2014-05
768,2014-05
100,2014-05
773,2014-05
94,2014-05
811,2014-05
96,2014-05
843,2014-05
74,2014-05
843,2014-05
892,2014-05
89,2014-05
892,2014-05
935,2014-05
951,2014-05
100,2014-05
961,2014-05
85,2014-05
966,2014-05
84,2014-05
985,2014-05
81,2014-05
985,2014-05
994,2014-05
98,2014-05
1000,2014-05
1003,2014-05
94,2014-05
1043,2014-05
96,2014-05
1047,2014-05
94,2014-05
1146,2014-05
88,2014-05
1191,2014-05
1265,2014-05
98,2014-05
1269,2014-05
100,2014-05
1289,2014-05
94,2014-05
1294,2014-05
94,2014-05
1304,2014-05
1304,2014-05
84,2014-05
1337,2014-05
1359,2014-05
98,2014-05
1389,2014-05
92,2014-05
1426,2014-05
86,2014-05
1454,2014-05
92,2014-05
1486,2014-05
1490,2014-05
76,2014-05
1490,2014-05
1493,2014-05
1493,2014-05
96,2014-05
1568,2014-05
96,2014-05
1635,2014-05
90,2014-05
1685,2014-05
91,2014-05
1710,2014-05
83,2014-05
1712,2014-05
90,2014-05
1724,2014-05
87,2014-05
1724,2014-05
1741,2014-05
85,2014-05
1741,2014-05
1778,2014-05
94,2014-05
1813,2014-05
96,2014-05
1823,2014-05
96,2014-05
1896,2014-05
90,2014-05
1927,2014-05
100,2014-05
1972,2014-05
96,2014-05
1977,2014-05
1994,2014-05
96,2014-05
2004,2014-05
68,2014-05
2004,2014-05
2020,2014-05
92,2014-05
2051,2014-05
98,2014-05
2070,2014-05
92,2014-05
2072,2014-05
94,2014-05
2104,2014-05
81,2014-05
2107,2014-05
2107,2014-05
2124,2014-05
96,2014-05
2124,2014-05
2136,2014-05
2156,2014-05
85,2014-05
2156,2014-05
2165,2014-05
90,2014-05
2199,2014-05
84,2014-05
2223,2014-05
86,2014-05
2233,2014-05
82,2014-05
2234,2014-05
72,2014-05
2234,2014-05
2280,2014-05
83,2014-05
2352,2014-05
2356,2014-05
2469,2014-05
96,2014-05
2472,2014-05
100,2014-05
2505,2014-05
2505,2014-05
2599,2014-05
85,2014-05
2599,2014-05
2620,2014-05
84,2014-05
2653,2014-05
90,2014-05
2684,2014-05
90,2014-05
2689,2014-05
92,2014-05
2743,2014-05
92,2014-05
2773,2014-05
2778,2014-05
100,2014-05
2788,2014-05
88,2014-05
2821,2014-05
2823,2014-05
90,2014-05
2837,2014-05
98,2014-05
2854,2014-05
100,2014-05
2871,2014-05
2871,2014-05
2871,2014-05
100,2014-05
2883,2014-05
90,2014-05
2883,2014-05
2885,2014-05
2898,2014-05
76,2014-05
2898,2014-05
2898,2014-05
2944,2014-05
2945,2014-05
2945,2014-05
2984,2014-05
98,2014-05
2996,2014-05
90,2014-05
3006,2014-05
3019,2014-05
86,2014-05
3019,2014-05
3019,2014-05
3025,2014-05
82,2014-05
3031,2014-05
3053,2014-05
96,2014-05
3054,2014-05
3073,2014-05
100,2014-05
3120,2014-05
87,2014-05
3120,2014-05
3123,2014-05
53,2014-05
3123,2014-05
3151,2014-05
57,2014-05
3151,2014-05
3189,2014-05
89,2014-05
3237,2014-05
3237,2014-05
3241,2014-05
88,2014-05
3248,2014-05
100,2014-05
3248,2014-05
3260,2014-05
96,2014-05
3263,2014-05
3272,2014-05
93,2014-05
3280,2014-05
92,2014-05
3296,2014-05
94,2014-05
3329,2014-05
86,2014-05
3338,2014-05
94,2014-05
3425,2014-05
94,2014-05
3429,2014-05
3429,2014-05
90,2014-05
3431,2014-05
94,2014-05
3444,2014-05
90,2014-05
3456,2014-05
92,2014-05
3459,2014-05
85,2014-05
3482,2014-05
85,2014-05
3482,2014-05
3491,2014-05
90,2014-05
3492,2014-05
94,2014-05
3496,2014-05
98,2014-05
3524,2014-05
3524,2014-05
3578,2014-05
3578,2014-05
3678,2014-05
86,2014-05
3707,2014-05
94,2014-05
3728,2014-05
92,2014-05
3794,2014-05
85,2014-05
3794,2014-05
3796,2014-05
96,2014-05
3796,2014-05
3803,2014-05
3819,2014-05
3819,2014-05
3819,2014-05
3825,2014-05
74,2014-05
3834,2014-05
3859,2014-05
96,2014-05
3867,2014-05
3869,2014-05
3888,2014-05
92,2014-05
3926,2014-05
3936,2014-05
4056,2014-05
100,2014-05
4249,2014-05
4400,2014-05
89,2014-05
4400,2014-05
4425,2014-05
94,2014-05
4449,2014-05
90,2014-05
4502,2014-05
77,2014-05
4502,2014-05
4545,2014-05
96,2014-05
4548,2014-05
98,2014-05
4586,2014-05
90,2014-05
4593,2014-05
98,2014-05
4618,2014-05
96,2014-05
4622,2014-05
4636,2014-05
100,2014-05
4642,2014-05
4643,2014-05
71,2014-05
4643,2014-05
4654,2014-05
4654,2014-05
4668,2014-05
79,2014-05
4774,2014-05
90,2014-05
4774,2014-05
4777,2014-05
92,2014-05
4782,2014-05
90,2014-05
4794,2014-05
94,2014-05
4817,2014-05
4819,2014-05
4824,2014-05
100,2014-05
4843,2014-05
90,2014-05
4846,2014-05
83,2014-05
4900,2014-05
100,2014-05
4900,2014-05
4914,2014-05
78,2014-05
4914,2014-05
4922,2014-05
89,2014-05
5010,2014-05
73,2014-05
5010,2014-05
5039,2014-05
94,2014-05
5053,2014-05
85,2014-05
5074,2014-05
96,2014-05
5090,2014-05
5260,2014-05
5267,2014-05
5310,2014-05
5925,2014-05
5965,2014-05
5968,2014-05
100,2014-05
6734,2014-05
76,2014-05
6756,2014-05
96,2014-05
6913,2014-05
100,2014-05
6916,2014-05
91,2014-05
7206,2014-05
94,2014-05
7361,2014-05
7366,2014-05
98,2014-05
7394,2014-05
94,2014-05
7449,2014-05
98,2014-05
7471,2014-05
7471,2014-05
100,2014-05
7488,2014-05
7488,2014-05
7501,2014-05
86,2014-05
7573,2014-05
96,2014-05
7575,2014-05
94,2014-05
7634,2014-05
7634,2014-05
100,2014-05
7634,2014-05
7653,2014-05
90,2014-05
7655,2014-05
7655,2014-05
7655,2014-05
7663,2014-05
7675,2014-05
7675,2014-05
100,2014-05
7689,2014-05
94,2014-05
7698,2014-05
100,2014-05
7728,2014-05
100,2014-05
7729,2014-05
100,2014-05
7759,2014-05
100,2014-05
7764,2014-05
98,2014-05
7768,2014-05
100,2014-05
7778,2014-05
94,2014-05
7857,2014-05
96,2014-05
8249,2014-05
94,2014-05
8249,2014-05
8249,2014-05
8251,2014-05
100,2014-05
8750,2014-05
98,2014-05
8882,2014-05
93,2014-05
8882,2014-05
8882,2014-05
9183,2014-05
82,2014-05
9232,2014-05
91,2014-05
9310,2014-05
96,2014-05
9328,2014-05
94,2014-05
9553,2014-05
89,2014-05
9553,2014-05
9672,2014-05
100,2014-05
10227,2014-05
10625,2014-05
84,2014-05
10877,2014-05
90,2014-05
11018,2014-05
94,2014-05
11304,2014-05
90,2014-05
11416,2014-05
96,2014-05
11568,2014-05
93,2014-05
11835,2014-05
13041,2014-05
90,2014-05
13753,2014-05
85,2014-05
13814,2014-05
96,2014-05
13837,2014-05
96,2014-05
13838,2014-05
100,2014-05
14575,2014-05
86,2014-05
14909,2014-05
100,2014-05
14910,2014-05
100,2014-05
15120,2014-05
92,2014-05
15537,2014-05
100,2014-05
16419,2014-05
100,2014-05
16432,2014-05
96,2014-05
16513,2014-05
81,2014-05
17346,2014-05
93,2014-05
17346,2014-05
18047,2014-05
18102,2014-05
90,2014-05
18577,2014-05
96,2014-05
18580,2014-05
100,2014-05
18581,2014-05
98,2014-05
18815,2014-05
90,2014-05
19003,2014-05
19170,2014-05
19373,2014-05
91,2014-05
19417,2014-05
100,2014-05
20116,2014-05
88,2014-05
20116,2014-05
21407,2014-05
100,2014-05
21982,2014-05
85,2014-05
21982,2014-05
21982,2014-05
21982,2014-05
21982,2014-05
24025,2014-05
25167,2014-05
100,2014-05
26379,2014-05
85,2014-05
27053,2014-05
27053,2014-05
27053,2014-05
27377,2014-05
27377,2014-05
27793,2014-05
27799,2014-05
28035,2014-05
28828,2014-05
96,2014-05
29950,2014-05
90,2014-05
31568,2014-05
92,2014-05
32200,2014-05
91,2014-05
32556,2014-05
96,2014-05
32823,2014-05
98,2014-05
32887,2014-05
32925,2014-05
32925,2014-05
80,2014-05
33077,2014-05
94,2014-05
33093,2014-05
33096,2014-05
87,2014-05
33125,2014-05
90,2014-05
33125,2014-05
33173,2014-05
94,2014-05
33386,2014-05
94,2014-05
33442,2014-05
33446,2014-05
74,2014-05
33446,2014-05
33728,2014-05
96,2014-05
33914,2014-05
98,2014-05
34066,2014-05
83,2014-05
34161,2014-05
90,2014-05
34184,2014-05
34221,2014-05
70,2014-05
34221,2014-05
34222,2014-05
85,2014-05
34222,2014-05
34411,2014-05
100,2014-05
34611,2014-05
34611,2014-05
74,2014-05
34611,2014-05
34611,2014-05
34611,2014-05
34649,2014-05
94,2014-05
34662,2014-05
34662,2014-05
86,2014-05
34708,2014-05
90,2014-05
34746,2014-05
90,2014-05
34865,2014-05
96,2014-05
35340,2014-05
100,2014-05
35418,2014-05
35425,2014-05
94,2014-05
35469,2014-05
86,2014-05
35503,2014-05
35702,2014-05
84,2014-05
35784,2014-05
94,2014-05
35790,2014-05
100,2014-05
35855,2014-05
86,2014-05
35882,2014-05
100,2014-05
36348,2014-05
90,2014-05
36412,2014-05
96,2014-05
36512,2014-05
91,2014-05
36519,2014-05
86,2014-05
36547,2014-05
100,2014-05
36645,2014-05
36876,2014-05
37038,2014-05
94,2014-05
37166,2014-05
92,2014-05
37167,2014-05
96,2014-05
37168,2014-05
92,2014-05
37169,2014-05
100,2014-05
37170,2014-05
100,2014-05
37171,2014-05
96,2014-05
37231,2014-05
76,2014-05
37231,2014-05
37256,2014-05
94,2014-05
37304,2014-05
90,2014-05
37319,2014-05
98,2014-05
37361,2014-05
94,2014-05
37682,2014-05
37792,2014-05
96,2014-05
38070,2014-05
73,2014-05
38070,2014-05
38106,2014-05
38428,2014-05
84,2014-05
38428,2014-05
38485,2014-05
89,2014-05
38564,2014-05
73,2014-05
38797,2014-05
98,2014-05
38885,2014-05
100,2014-05
39048,2014-05
85,2014-05
39048,2014-05
39076,2014-05
39119,2014-05
39528,2014-05
94,2014-05
39586,2014-05
88,2014-05
39606,2014-05
94,2014-05
39608,2014-05
39608,2014-05
39687,2014-05
39693,2014-05
82,2014-05
39693,2014-05
39708,2014-05
90,2014-05
39708,2014-05
39851,2014-05
92,2014-05
39862,2014-05
100,2014-05
39875,2014-05
100,2014-05
40212,2014-05
100,2014-05
57579,2014-05
78,2014-05
57579,2014-05
57579,2014-05
57698,2014-05
88,2014-05
58710,2014-05
88,2014-05
58718,2014-05
87,2014-05
58745,2014-05
86,2014-05
58922,2014-05
87,2014-05
59002,2014-05
86,2014-05
59016,2014-05
100,2014-05
59141,2014-05
100,2014-05
59574,2014-05
59761,2014-05
94,2014-05
59826,2014-05
87,2014-05
59832,2014-05
100,2014-05
59935,2014-05
100,2014-05
60067,2014-05
100,2014-05
60085,2014-05
60085,2014-05
60300,2014-05
90,2014-05
60318,2014-05
100,2014-05
60331,2014-05
83,2014-05
60331,2014-05
60380,2014-05
60380,2014-05
60400,2014-05
89,2014-05
60400,2014-05
60551,2014-05
94,2014-05
60631,2014-05
100,2014-05
60633,2014-05
100,2014-05
60649,2014-05
85,2014-05
60657,2014-05
100,2014-05
60898,2014-05
89,2014-05
61016,2014-05
100,2014-05
61058,2014-05
96,2014-05
61122,2014-05
96,2014-05
61135,2014-05
90,2014-05
61136,2014-05
92,2014-05
61351,2014-05
75,2014-05
61493,2014-05
100,2014-05
61494,2014-05
77,2014-05
61514,2014-05
86,2014-05
61641,2014-05
61643,2014-05
88,2014-05
61643,2014-05
61697,2014-05
83,2014-05
61736,2014-05
61976,2014-05
94,2014-05
61976,2014-05
61989,2014-05
62057,2014-05
62057,2014-05
62057,2014-05
62140,2014-05
89,2014-05
62251,2014-05
98,2014-05
62526,2014-05
96,2014-05
62548,2014-05
62573,2014-05
96,2014-05
62631,2014-05
62632,2014-05
83,2014-05
62632,2014-05
62674,2014-05
96,2014-05
62702,2014-05
96,2014-05
62730,2014-05
88,2014-05
62779,2014-05
94,2014-05
62780,2014-05
86,2014-05
62780,2014-05
62921,2014-05
96,2014-05
63121,2014-05
63121,2014-05
72,2014-05
63121,2014-05
63121,2014-05
63191,2014-05
63287,2014-05
63447,2014-05
84,2014-05
63602,2014-05
98,2014-05
63624,2014-05
98,2014-05
63757,2014-05
92,2014-05
63864,2014-05
98,2014-05
63920,2014-05
90,2014-05
64007,2014-05
64154,2014-05
50,2014-05
64154,2014-05
64176,2014-05
64176,2014-05
64319,2014-05
80,2014-05
64416,2014-05
94,2014-05
64492,2014-05
64492,2014-05
64502,2014-05
90,2014-05
64502,2014-05
64524,2014-05
78,2014-05
64581,2014-05
90,2014-05
64612,2014-05
90,2014-05
64790,2014-05
89,2014-05
64790,2014-05
64932,2014-05
86,2014-05
64932,2014-05
64945,2014-05
92,2014-05
64945,2014-05
65012,2014-05
85,2014-05
65050,2014-05
65051,2014-05
98,2014-05
65137,2014-05
92,2014-05
65228,2014-05
65240,2014-05
65337,2014-05
94,2014-05
65363,2014-05
65363,2014-05
65377,2014-05
100,2014-05
65384,2014-05
100,2014-05
65554,2014-05
92,2014-05
65561,2014-05
70,2014-05
65580,2014-05
80,2014-05
65692,2014-05
90,2014-05
65695,2014-05
84,2014-05
65754,2014-05
94,2014-05
65852,2014-05
100,2014-05
65856,2014-05
65856,2014-05
79,2014-05
65873,2014-05
87,2014-05
65873,2014-05
66185,2014-05
66280,2014-05
86,2014-05
66328,2014-05
66363,2014-05
79,2014-05
66384,2014-05
92,2014-05
66406,2014-05
66612,2014-05
94,2014-05
66684,2014-05
66687,2014-05
66711,2014-05
72,2014-05
66711,2014-05
66771,2014-05
66811,2014-05
92,2014-05
66894,2014-05
100,2014-05
66972,2014-05
67075,2014-05
83,2014-05
67093,2014-05
98,2014-05
67122,2014-05
96,2014-05
67122,2014-05
67154,2014-05
67160,2014-05
100,2014-05
67184,2014-05
67218,2014-05
82,2014-05
67237,2014-05
86,2014-05
67262,2014-05
69,2014-05
67262,2014-05
67262,2014-05
67448,2014-05
88,2014-05
67615,2014-05
91,2014-05
67895,2014-05
96,2014-05
67911,2014-05
100,2014-05
67920,2014-05
96,2014-05
67943,2014-05
91,2014-05
68013,2014-05
100,2014-05
68026,2014-05
94,2014-05
68037,2014-05
68079,2014-05
68090,2014-05
88,2014-05
68090,2014-05
68104,2014-05
88,2014-05
68128,2014-05
100,2014-05
68146,2014-05
100,2014-05
68148,2014-05
84,2014-05
68249,2014-05
68249,2014-05
100,2014-05
68258,2014-05
100,2014-05
68259,2014-05
98,2014-05
68287,2014-05
98,2014-05
68345,2014-05
68412,2014-05
90,2014-05
68430,2014-05
68451,2014-05
78,2014-05
68462,2014-05
98,2014-05
68467,2014-05
100,2014-05
68493,2014-05
68504,2014-05
98,2014-05
68540,2014-05
89,2014-05
68544,2014-05
96,2014-05
68560,2014-05
75,2014-05
68560,2014-05
68608,2014-05
92,2014-05
68620,2014-05
68620,2014-05
68633,2014-05
46,2014-05
68633,2014-05
68674,2014-05
94,2014-05
68699,2014-05
100,2014-05
68713,2014-05
68714,2014-05
68714,2014-05
68768,2014-05
68773,2014-05
84,2014-05
68775,2014-05
96,2014-05
68813,2014-05
68894,2014-05
92,2014-05
68894,2014-05
68974,2014-05
94,2014-05
68982,2014-05
86,2014-05
68998,2014-05
90,2014-05
69006,2014-05
69006,2014-05
91,2014-05
69125,2014-05
69147,2014-05
100,2014-05
69180,2014-05
69180,2014-05
69180,2014-05
69181,2014-05
69181,2014-05
84,2014-05
69181,2014-05
69207,2014-05
69272,2014-05
90,2014-05
69275,2014-05
69325,2014-05
86,2014-05
69350,2014-05
100,2014-05
69448,2014-05
98,2014-05
69465,2014-05
69475,2014-05
69529,2014-05
69664,2014-05
100,2014-05
69665,2014-05
69680,2014-05
96,2014-05
69681,2014-05
69692,2014-05
96,2014-05
69694,2014-05
94,2014-05
69705,2014-05
98,2014-05
69717,2014-05
81,2014-05
69717,2014-05
69717,2014-05
69722,2014-05
88,2014-05
69737,2014-05
79,2014-05
69737,2014-05
69759,2014-05
82,2014-05
69769,2014-05
69906,2014-05
70182,2014-05
94,2014-05
70184,2014-05
92,2014-05
70220,2014-05
70225,2014-05
100,2014-05
70281,2014-05
70281,2014-05
70305,2014-05
88,2014-05
70416,2014-05
100,2014-05
70425,2014-05
100,2014-05
70755,2014-05
92,2014-05
70778,2014-05
96,2014-05
70892,2014-05
90,2014-05
70921,2014-05
92,2014-05
70983,2014-05
90,2014-05
70996,2014-05
71056,2014-05
71057,2014-05
92,2014-05
71154,2014-05
94,2014-05
71174,2014-05
71174,2014-05
71176,2014-05
71176,2014-05
67,2014-05
71286,2014-05
96,2014-05
71301,2014-05
71312,2014-05
94,2014-05
71312,2014-05
71327,2014-05
92,2014-05
71356,2014-05
87,2014-05
71528,2014-05
94,2014-05
71603,2014-05
98,2014-05
71657,2014-05
71696,2014-05
100,2014-05
71831,2014-05
90,2014-05
71969,2014-05
85,2014-05
72024,2014-05
72107,2014-05
98,2014-05
73902,2014-05
98,2014-05
73902,2014-05
74023,2014-05
100,2014-05
74027,2014-05
98,2014-05
74116,2014-05
88,2014-05
74149,2014-05
74244,2014-05
89,2014-05
74307,2014-05
74374,2014-05
82,2014-05
74468,2014-05
74485,2014-05
98,2014-05
74509,2014-05
100,2014-05
74591,2014-05
90,2014-05
74591,2014-05
74671,2014-05
74671,2014-05
74829,2014-05
96,2014-05
75107,2014-05
89,2014-05
75173,2014-05
89,2014-05
75187,2014-05
80,2014-05
75353,2014-05
89,2014-05
75380,2014-05
75402,2014-05
94,2014-05
75406,2014-05
92,2014-05
75407,2014-05
75457,2014-05
75457,2014-05
75464,2014-05
75467,2014-05
100,2014-05
75574,2014-05
75575,2014-05
96,2014-05
75604,2014-05
96,2014-05
75637,2014-05
75637,2014-05
96,2014-05
75732,2014-05
68,2014-05
75732,2014-05
75738,2014-05
85,2014-05
75738,2014-05
75957,2014-05
75957,2014-05
76074,2014-05
100,2014-05
76117,2014-05
98,2014-05
76156,2014-05
76221,2014-05
100,2014-05
76285,2014-05
76297,2014-05
96,2014-05
76374,2014-05
76409,2014-05
92,2014-05
76464,2014-05
100,2014-05
76492,2014-05
96,2014-05
76492,2014-05
76508,2014-05
76545,2014-05
98,2014-05
76547,2014-05
74,2014-05
76547,2014-05
76547,2014-05
76587,2014-05
90,2014-05
76676,2014-05
76733,2014-05
100,2014-05
76749,2014-05
76749,2014-05
76832,2014-05
96,2014-05
76906,2014-05
96,2014-05
76930,2014-05
77031,2014-05
77058,2014-05
77058,2014-05
77080,2014-05
94,2014-05
77108,2014-05
88,2014-05
77108,2014-05
77213,2014-05
77213,2014-05
92,2014-05
77404,2014-05
77442,2014-05
77442,2014-05
98,2014-05
77457,2014-05
77457,2014-05
77457,2014-05
77532,2014-05
77537,2014-05
100,2014-05
77537,2014-05
77611,2014-05
75,2014-05
77623,2014-05
77642,2014-05
77642,2014-05
77666,2014-05
80,2014-05
77666,2014-05
77667,2014-05
77667,2014-05
77713,2014-05
77731,2014-05
77760,2014-05
96,2014-05
77789,2014-05
77789,2014-05
77838,2014-05
77838,2014-05
83,2014-05
77838,2014-05
77850,2014-05
77951,2014-05
77951,2014-05
77955,2014-05
100,2014-05
77958,2014-05
78018,2014-05
83,2014-05
78018,2014-05
78050,2014-05
78055,2014-05
78070,2014-05
87,2014-05
78105,2014-05
78105,2014-05
78105,2014-05
100,2014-05
78113,2014-05
78113,2014-05
93,2014-05
78113,2014-05
78171,2014-05
86,2014-05
78171,2014-05
78204,2014-05
100,2014-05
78207,2014-05
78239,2014-05
100,2014-05
78301,2014-05
100,2014-05
78303,2014-05
78303,2014-05
78328,2014-05
78332,2014-05
78332,2014-05
78332,2014-05
78332,2014-05
78403,2014-05
78403,2014-05
100,2014-05
78408,2014-05
96,2014-05
78426,2014-05
78516,2014-05
100,2014-05
78530,2014-05
78531,2014-05
78531,2014-05
78531,2014-05
78539,2014-05
78539,2014-05
78539,2014-05
78555,2014-05
78555,2014-05
94,2014-05
78563,2014-05
78577,2014-05
78579,2014-05
78579,2014-05
98,2014-05
78621,2014-05
78621,2014-05
78621,2014-05
78621,2014-05
78645,2014-05
78645,2014-05
88,2014-05
78647,2014-05
78650,2014-05
78662,2014-05
78662,2014-05
84,2014-05
78663,2014-05
78663,2014-05
100,2014-05
78706,2014-05
78706,2014-05
78709,2014-05
78722,2014-05
78756,2014-05
78762,2014-05
78821,2014-05
78844,2014-05
78848,2014-05
78852,2014-05
79,2014-05
78852,2014-05
78860,2014-05
78860,2014-05
96,2014-05
78860,2014-05
78934,2014-05
78943,2014-05
78962,2014-05
78962,2014-05
78969,2014-05
78981,2014-05
78988,2014-05
79025,2014-05
94,2014-05
79069,2014-05
24,2014-06
96,2014-06
76,2014-06
96,2014-06
77,2014-06
94,2014-06
132,2014-06
88,2014-06
208,2014-06
216,2014-06
100,2014-06
217,2014-06
94,2014-06
234,2014-06
251,2014-06
96,2014-06
300,2014-06
320,2014-06
85,2014-06
393,2014-06
94,2014-06
394,2014-06
100,2014-06
395,2014-06
100,2014-06
397,2014-06
96,2014-06
400,2014-06
94,2014-06
413,2014-06
87,2014-06
422,2014-06
86,2014-06
447,2014-06
85,2014-06
447,2014-06
463,2014-06
88,2014-06
477,2014-06
83,2014-06
477,2014-06
489,2014-06
83,2014-06
505,2014-06
94,2014-06
519,2014-06
98,2014-06
527,2014-06
88,2014-06
527,2014-06
542,2014-06
92,2014-06
551,2014-06
96,2014-06
627,2014-06
100,2014-06
628,2014-06
92,2014-06
687,2014-06
83,2014-06
687,2014-06
695,2014-06
98,2014-06
758,2014-06
100,2014-06
786,2014-06
90,2014-06
827,2014-06
830,2014-06
87,2014-06
840,2014-06
85,2014-06
840,2014-06
840,2014-06
929,2014-06
92,2014-06
949,2014-06
96,2014-06
952,2014-06
91,2014-06
961,2014-06
966,2014-06
1031,2014-06
93,2014-06
1048,2014-06
96,2014-06
1060,2014-06
96,2014-06
1085,2014-06
1122,2014-06
100,2014-06
1125,2014-06
86,2014-06
1125,2014-06
1156,2014-06
94,2014-06
1159,2014-06
92,2014-06
1191,2014-06
88,2014-06
1232,2014-06
92,2014-06
1249,2014-06
89,2014-06
1249,2014-06
1261,2014-06
84,2014-06
1304,2014-06
1304,2014-06
1304,2014-06
1318,2014-06
96,2014-06
1322,2014-06
88,2014-06
1368,2014-06
96,2014-06
1444,2014-06
1454,2014-06
1458,2014-06
81,2014-06
1458,2014-06
1486,2014-06
100,2014-06
1486,2014-06
1487,2014-06
100,2014-06
1505,2014-06
1508,2014-06
92,2014-06
1544,2014-06
98,2014-06
1595,2014-06
84,2014-06
1613,2014-06
93,2014-06
1668,2014-06
100,2014-06
1671,2014-06
92,2014-06
1671,2014-06
1677,2014-06
86,2014-06
1702,2014-06
1702,2014-06
81,2014-06
1726,2014-06
98,2014-06
1734,2014-06
94,2014-06
1757,2014-06
1815,2014-06
96,2014-06
1830,2014-06
81,2014-06
1833,2014-06
69,2014-06
1833,2014-06
1836,2014-06
89,2014-06
1850,2014-06
84,2014-06
1856,2014-06
89,2014-06
1856,2014-06
1939,2014-06
92,2014-06
1950,2014-06
80,2014-06
1989,2014-06
98,2014-06
2008,2014-06
88,2014-06
2012,2014-06
91,2014-06
2053,2014-06
90,2014-06
2094,2014-06
2094,2014-06
87,2014-06
2109,2014-06
81,2014-06
2131,2014-06
94,2014-06
2144,2014-06
100,2014-06
2189,2014-06
90,2014-06
2199,2014-06
2199,2014-06
2216,2014-06
89,2014-06
2218,2014-06
2223,2014-06
2233,2014-06
2243,2014-06
90,2014-06
2245,2014-06
2293,2014-06
100,2014-06
2336,2014-06
88,2014-06
2337,2014-06
92,2014-06
2433,2014-06
98,2014-06
2483,2014-06
100,2014-06
2495,2014-06
2517,2014-06
2548,2014-06
98,2014-06
2548,2014-06
2593,2014-06
88,2014-06
2601,2014-06
100,2014-06
2709,2014-06
92,2014-06
2717,2014-06
90,2014-06
2739,2014-06
90,2014-06
2756,2014-06
100,2014-06
2768,2014-06
2773,2014-06
2780,2014-06
96,2014-06
2785,2014-06
79,2014-06
2785,2014-06
2798,2014-06
84,2014-06
2798,2014-06
2799,2014-06
2818,2014-06
100,2014-06
2885,2014-06
100,2014-06
2899,2014-06
93,2014-06
2917,2014-06
87,2014-06
2919,2014-06
92,2014-06
2927,2014-06
92,2014-06
2943,2014-06
88,2014-06
2967,2014-06
96,2014-06
2970,2014-06
98,2014-06
2971,2014-06
94,2014-06
2973,2014-06
100,2014-06
2995,2014-06
94,2014-06
3019,2014-06
3046,2014-06
3050,2014-06
96,2014-06
3055,2014-06
3065,2014-06
86,2014-06
3091,2014-06
96,2014-06
3102,2014-06
98,2014-06
3115,2014-06
53,2014-06
3115,2014-06
3115,2014-06
3115,2014-06
3122,2014-06
89,2014-06
3122,2014-06
3123,2014-06
3160,2014-06
84,2014-06
3167,2014-06
69,2014-06
3167,2014-06
3190,2014-06
96,2014-06
3217,2014-06
80,2014-06
3224,2014-06
92,2014-06
3253,2014-06
100,2014-06
3263,2014-06
3267,2014-06
94,2014-06
3280,2014-06
3282,2014-06
89,2014-06
3286,2014-06
3329,2014-06
3331,2014-06
90,2014-06
3405,2014-06
98,2014-06
3420,2014-06
3433,2014-06
85,2014-06
3443,2014-06
87,2014-06
3445,2014-06
83,2014-06
3459,2014-06
3480,2014-06
3480,2014-06
90,2014-06
3484,2014-06
96,2014-06
3485,2014-06
